customer_number,day_part,first_seen_datetime_local,first_seen_datetime_utc,first_seen_local,first_seen_utc,id,location,model_id,tts
0,1,,,1596439156,1596464356,288,1,94,257
1,1,,,1596465075,1596490275,289,1,83,309
2,1,,,1596465212,1596490412,290,1,97,257
3,1,,,1596441646,1596466846,291,1,1,263
4,1,,,1596442173,1596467373,292,1,94,165
5,1,,,1596442191,1596467391,293,1,96,553
6,1,,,1596442622,1596467822,294,1,141,421
7,1,,,1596442831,1596468031,295,1,186,310
8,1,,,1596445250,1596470450,296,1,1,844
9,1,,,1596445704,1596470904,297,1,77,488
10,1,,,1596445936,1596471136,298,1,165,324
11,1,,,1596446379,1596471579,299,1,203,243
12,1,,,1596446395,1596471595,300,1,207,443
13,1,,,1596446442,1596471642,301,1,216,552
14,1,,,1596446676,1596471876,302,1,257,286
15,1,,,1596449072,1596474272,303,1,29,75
16,1,,,1596449579,1596474779,304,1,95,294
17,1,,,1596449690,1596474890,305,1,123,520
18,1,,,1596450032,1596475232,306,1,193,248
19,1,,,1596450119,1596475319,307,1,214,304
20,2,,,1596452548,1596477748,308,1,22,264
21,2,,,1596452540,1596477740,309,1,17,245
22,2,,,1596452690,1596477890,310,1,50,155
23,2,,,1596452778,1596477978,311,1,71,165
24,2,,,1596452807,1596478007,312,1,81,170
25,2,,,1596453139,1596478339,313,1,112,312
26,2,,,1596453259,1596478459,314,1,140,169
27,2,,,1596453220,1596478420,315,1,129,276
28,2,,,1596453336,1596478536,316,1,167,425
29,2,,,1596453409,1596478609,317,1,178,453
30,2,,,1596453411,1596478611,318,1,180,581
31,2,,,1596453521,1596478721,319,1,202,493
32,2,,,1596453895,1596479095,320,1,320,346
33,2,,,1596453948,1596479148,321,1,333,293
34,2,,,1596456055,1596481255,322,1,1,238
35,2,,,1596456113,1596481313,323,1,19,347
36,2,,,1596456230,1596481430,324,1,46,156
37,2,,,1596456242,1596481442,325,1,52,342
38,2,,,1596456266,1596481466,326,1,58,618
39,2,,,1596456335,1596481535,327,1,90,778
40,2,,,1596456341,1596481541,328,1,95,819
41,2,,,1596456279,1596481479,329,1,66,1154
42,2,,,1596456680,1596481880,330,1,214,665
43,2,,,1596456982,1596482182,331,1,296,222
44,2,,,1596457004,1596482204,332,1,299,396
45,2,,,1596457109,1596482309,333,1,325,356
46,2,,,1596457105,1596482305,334,1,317,486
47,2,,,1596457351,1596482551,335,1,407,142
48,2,,,1596457433,1596482633,336,1,433,26
49,2,,,1596457483,1596482683,337,1,452,117
50,2,,,1596457561,1596482761,338,1,469,384
51,2,,,1596457595,1596482795,339,1,475,460
52,2,,,1596457624,1596482824,340,1,490,477
53,2,,,1596457862,1596483062,341,1,556,276
54,2,,,1596457746,1596482946,342,1,519,514
55,2,,,1596457927,1596483127,343,1,578,252
56,2,,,1596459653,1596484853,344,1,1,270
57,2,,,1596459706,1596484906,345,1,23,501
58,2,,,1596459697,1596484897,346,1,17,526
59,2,,,1596459773,1596484973,347,1,41,632
60,2,,,1596459922,1596485122,348,1,82,544
61,2,,,1596459951,1596485151,349,1,98,539
62,2,,,1596460088,1596485288,350,1,172,668
63,2,,,1596459727,1596484927,351,1,33,1391
64,2,,,1596460329,1596485529,352,1,296,503
65,2,,,1596460284,1596485484,353,1,280,691
66,2,,,1596460606,1596485806,354,1,356,371
67,2,,,1596460451,1596485651,355,1,325,653
68,2,,,1596460911,1596486111,356,1,422,345
69,2,,,1596460652,1596485852,357,1,375,961
70,2,,,1596461003,1596486203,358,1,440,389
71,2,,,1596461066,1596486266,359,1,447,587
72,2,,,1596461124,1596486324,360,1,458,583
73,2,,,1596461392,1596486592,361,1,555,580
74,2,,,1596461421,1596486621,362,1,561,582
75,2,,,1596461744,1596486944,363,1,647,477
76,3,,,1596463362,1596488562,364,1,19,232
77,3,,,1596463390,1596488590,365,1,26,335
78,3,,,1596463545,1596488745,366,1,61,378
79,3,,,1596463901,1596489101,367,1,146,30
80,3,,,1596463715,1596488915,368,1,101,369
81,3,,,1596463757,1596488957,369,1,111,644
82,3,,,1596463874,1596489074,370,1,135,537
83,3,,,1596463969,1596489169,371,1,184,399
84,3,,,1596464015,1596489215,372,1,203,414
85,3,,,1596464090,1596489290,373,1,231,510
86,3,,,1596464352,1596489552,374,1,295,285
87,3,,,1596464520,1596489720,375,1,358,386
88,3,,,1596466851,1596492051,376,1,4,301
89,3,,,1596466996,1596492196,377,1,118,281
90,3,,,1596467144,1596492344,378,1,189,401
91,3,,,1596467360,1596492560,379,1,303,188
92,3,,,1596466998,1596492198,380,1,120,993
93,3,,,1596467377,1596492577,381,1,311,575
94,3,,,1596467328,1596492528,382,1,283,503
95,3,,,1596467830,1596493030,385,1,450,731
96,3,,,1596468617,1596493817,388,1,657,403
97,3,,,1596470453,1596495653,391,1,3,445
98,3,,,1596470637,1596495837,392,1,82,380
99,3,,,1596470668,1596495868,393,1,112,598
100,3,,,1596471191,1596496391,395,1,320,373
101,3,,,1596471204,1596496404,396,1,324,276
102,3,,,1596471415,1596496615,398,1,397,519
103,4,,,1596474052,1596499252,399,1,3,390
104,4,,,1596474052,1596499252,400,1,4,459
105,4,,,1596474598,1596499798,405,1,211,721
106,4,,,1596475407,1596500607,407,1,503,318
107,4,,,1596475673,1596500873,408,1,566,26
108,4,,,1596475695,1596500895,409,1,571,402
109,4,,,1596478287,1596503487,410,1,59,8
110,4,,,1596478388,1596503588,412,1,86,350
111,3,,,1596467650,1596492850,383,1,381,534
112,3,,,1596467794,1596492994,384,1,435,763
113,3,,,1596468059,1596493259,386,1,515,596
114,3,,,1596468251,1596493451,387,1,555,676
115,3,,,1596468820,1596494020,389,1,720,339
116,3,,,1596470453,1596495653,390,1,1,288
117,3,,,1596470839,1596496039,394,1,195,687
118,3,,,1596471372,1596496572,397,1,386,364
119,4,,,1596474112,1596499312,401,1,41,573
120,4,,,1596474177,1596499377,402,1,68,452
121,4,,,1596474291,1596499491,403,1,92,506
122,4,,,1596474382,1596499582,404,1,123,678
123,4,,,1596475188,1596500388,406,1,445,350
124,4,,,1596478389,1596503589,411,1,87,293
125,4,,,1596481443,1596506643,413,1,13,307
126,4,,,1596482062,1596507262,414,1,154,717
127,4,,,1596482490,1596507690,415,1,221,197
128,4,,,1596482702,1596507902,416,1,272,326
129,5,,,1596484850,1596510050,417,1,1,563
130,5,,,1596485026,1596510226,418,1,32,262
131,5,,,1596485142,1596510342,419,1,57,252
132,5,,,1596485154,1596510354,420,1,60,381
133,5,,,1596485373,1596510573,421,1,101,170
134,5,,,1596488452,1596513652,422,1,2,883
135,5,,,1596488615,1596513815,423,1,35,852
136,5,,,1596488949,1596514149,424,1,127,342
137,5,,,1596489010,1596514210,425,1,141,802
138,5,,,1596489858,1596515058,426,1,354,23
139,5,,,1596489946,1596515146,427,1,398,24
140,1,,,1596524562,1596549762,428,1,10,332
141,1,,,1596524777,1596549977,429,1,33,259
142,1,,,1596528252,1596553452,430,1,38,412
143,1,,,1596528327,1596553527,431,1,50,551
144,1,,,1596528384,1596553584,432,1,58,553
145,1,,,1596531882,1596557082,433,1,28,383
146,1,,,1596531928,1596557128,434,1,40,354
147,1,,,1596531922,1596557122,435,1,38,758
148,1,,,1596532004,1596557204,436,1,58,762
149,1,,,1596532146,1596557346,437,1,100,738
150,1,,,1596532299,1596557499,438,1,135,425
151,1,,,1596532442,1596557642,439,1,162,430
152,1,,,1596532510,1596557710,440,1,178,378
153,1,,,1596532807,1596558007,441,1,226,62
154,1,,,1596535784,1596560984,442,1,72,287
155,1,,,1596535785,1596560985,443,1,73,441
156,1,,,1596536081,1596561281,444,1,129,270
157,1,,,1596536350,1596561550,445,1,206,99
158,1,,,1596536438,1596561638,446,1,229,139
159,1,,,1596536439,1596561639,447,1,230,329
160,1,,,1596536453,1596561653,448,1,240,299
161,1,,,1596536471,1596561671,449,1,251,288
162,1,,,1596536525,1596561725,450,1,268,389
163,2,,,1596538947,1596564147,451,1,5,212
164,2,,,1596539052,1596564252,452,1,34,230
165,2,,,1596539135,1596564335,453,1,50,170
166,2,,,1596539314,1596564514,454,1,85,354
167,2,,,1596539351,1596564551,455,1,90,322
168,2,,,1596539699,1596564899,456,1,154,290
169,2,,,1596539849,1596565049,457,1,190,194
170,2,,,1596539940,1596565140,458,1,222,210
171,2,,,1596539888,1596565088,459,1,206,431
172,2,,,1596539886,1596565086,460,1,202,552
173,2,,,1596539974,1596565174,461,1,233,513
174,2,,,1596540066,1596565266,462,1,253,614
175,2,,,1596540293,1596565493,463,1,305,288
176,2,,,1596542455,1596567655,464,1,1,182
177,2,,,1596542590,1596567790,465,1,19,333
178,2,,,1596542642,1596567842,466,1,29,326
179,2,,,1596542653,1596567853,467,1,30,367
180,2,,,1596542810,1596568010,468,1,76,460
181,2,,,1596542932,1596568132,469,1,102,363
182,2,,,1596543093,1596568293,470,1,143,582
183,2,,,1596543253,1596568453,471,1,183,527
184,2,,,1596543268,1596568468,472,1,193,599
185,2,,,1596543312,1596568512,473,1,200,732
186,2,,,1596543328,1596568528,474,1,202,730
187,2,,,1596543574,1596568774,475,1,315,672
188,2,,,1596543715,1596568915,476,1,365,591
189,2,,,1596543713,1596568913,477,1,364,598
190,2,,,1596543786,1596568986,478,1,393,711
191,2,,,1596544027,1596569227,479,1,504,470
192,2,,,1596544100,1596569300,480,1,541,586
193,2,,,1596544137,1596569337,481,1,554,523
194,2,,,1596546053,1596571253,482,1,1,577
195,2,,,1596546053,1596571253,483,1,6,532
196,2,,,1596546209,1596571409,484,1,72,758
197,2,,,1596546421,1596571621,485,1,178,678
198,2,,,1596546765,1596571965,486,1,313,358
199,2,,,1596546567,1596571767,487,1,225,593
200,2,,,1596546656,1596571856,488,1,256,871
201,2,,,1596546753,1596571953,489,1,305,864
202,2,,,1596547357,1596572557,490,1,516,234
203,2,,,1596547373,1596572573,491,1,524,491
204,2,,,1596547466,1596572666,492,1,575,469
205,2,,,1596547416,1596572616,493,1,544,503
206,2,,,1596547695,1596572895,494,1,627,213
207,2,,,1596547686,1596572886,495,1,620,313
208,2,,,1596547872,1596573072,496,1,678,411
209,2,,,1596547699,1596572899,497,1,629,626
210,2,,,1596547868,1596573068,498,1,675,509
211,2,,,1596548099,1596573299,499,1,735,217
212,2,,,1596548187,1596573387,500,1,769,228
213,2,,,1596548579,1596573779,501,1,871,167
214,3,,,1596549652,1596574852,502,1,2,135
215,3,,,1596549652,1596574852,503,1,3,305
216,3,,,1596549689,1596574889,504,1,19,347
217,3,,,1596549759,1596574959,505,1,43,260
218,3,,,1596549818,1596575018,506,1,69,363
219,3,,,1596549762,1596574962,507,1,44,426
220,3,,,1596550022,1596575222,508,1,131,34
221,3,,,1596550043,1596575243,509,1,140,49
222,3,,,1596549838,1596575038,510,1,81,476
223,3,,,1596550130,1596575330,511,1,164,175
224,3,,,1596550408,1596575608,512,1,248,8
225,3,,,1596550234,1596575434,513,1,198,521
226,3,,,1596550362,1596575562,514,1,230,315
227,3,,,1596550377,1596575577,515,1,239,312
228,3,,,1596550356,1596575556,516,1,226,826
229,3,,,1596550565,1596575765,517,1,304,503
230,3,,,1596550675,1596575875,518,1,320,535
231,3,,,1596550929,1596576129,519,1,390,124
232,3,,,1596551001,1596576201,520,1,421,326
233,3,,,1596550997,1596576197,521,1,418,368
234,3,,,1596551051,1596576251,522,1,437,358
235,3,,,1596553412,1596578612,523,1,29,42
236,3,,,1596553473,1596578673,524,1,48,279
237,3,,,1596553551,1596578751,525,1,62,421
238,3,,,1596553715,1596578915,526,1,96,315
239,3,,,1596553855,1596579055,527,1,158,410
240,3,,,1596553786,1596578986,528,1,111,678
241,3,,,1596554297,1596579497,529,1,290,352
242,3,,,1596554437,1596579637,530,1,339,534
243,3,,,1596554478,1596579678,531,1,349,935
244,3,,,1596554691,1596579891,532,1,422,610
245,3,,,1596556886,1596582086,533,1,8,276
246,3,,,1596557076,1596582276,534,1,60,28
247,3,,,1596557095,1596582295,535,1,64,121
248,3,,,1596557188,1596582388,536,1,86,531
249,3,,,1596557319,1596582519,537,1,113,320
250,3,,,1596557357,1596582557,538,1,137,310
251,3,,,1596557521,1596582721,539,1,215,363
252,3,,,1596557602,1596582802,540,1,229,362
253,3,,,1596557659,1596582859,541,1,262,385
254,3,,,1596557913,1596583113,542,1,334,15
255,3,,,1596557874,1596583074,543,1,320,730
256,3,,,1596557979,1596583179,544,1,367,940
257,3,,,1596557999,1596583199,545,1,383,881
258,4,,,1596560534,1596585734,546,1,10,472
259,4,,,1596560609,1596585809,547,1,27,563
260,4,,,1596560572,1596585772,548,1,21,792
261,4,,,1596561391,1596586591,549,1,164,248
262,4,,,1596561343,1596586543,550,1,153,737
263,4,,,1596561640,1596586840,551,1,221,350
264,4,,,1596561892,1596587092,552,1,286,242
265,4,,,1596564126,1596589326,553,1,20,89
266,4,,,1596564104,1596589304,554,1,12,133
267,4,,,1596564289,1596589489,555,1,60,72
268,4,,,1596564167,1596589367,556,1,37,493
269,4,,,1596564508,1596589708,557,1,177,607
270,4,,,1596564851,1596590051,558,1,286,1125
271,4,,,1596565216,1596590416,559,1,374,762
272,4,,,1596565900,1596591100,560,1,532,25
273,4,,,1596567650,1596592850,561,1,1,238
274,4,,,1596567710,1596592910,562,1,17,303
275,4,,,1596568186,1596593386,563,1,155,145
276,4,,,1596568286,1596593486,564,1,180,338
277,4,,,1596568339,1596593539,565,1,196,648
278,4,,,1596568488,1596593688,566,1,241,402
279,4,,,1596568908,1596594108,567,1,328,34
280,4,,,1596568939,1596594139,568,1,339,358
281,5,,,1596571363,1596596563,569,1,22,560
282,5,,,1596571366,1596596566,570,1,24,538
283,5,,,1596571462,1596596662,571,1,42,415
284,5,,,1596571772,1596596972,572,1,131,512
285,5,,,1596572182,1596597382,573,1,268,499
286,5,,,1596572156,1596597356,574,1,247,613
287,5,,,1596572624,1596597824,575,1,370,205
288,5,,,1596575034,1596600234,576,1,24,536
289,5,,,1596575611,1596600811,577,1,101,477
290,1,,,1596611690,1596636890,578,1,67,262
291,1,,,1596612009,1596637209,579,1,92,247
292,1,,,1596614534,1596639734,580,1,11,307
293,1,,,1596614638,1596639838,581,1,30,415
294,1,,,1596615008,1596640208,582,1,79,545
295,1,,,1596615081,1596640281,583,1,110,550
296,1,,,1596615200,1596640400,584,1,142,568
297,1,,,1596615522,1596640722,585,1,226,320
298,1,,,1596618281,1596643481,586,1,8,408
299,1,,,1596618545,1596643745,587,1,60,501
300,1,,,1596618889,1596644089,588,1,115,436
301,1,,,1596619161,1596644361,589,1,186,247
302,1,,,1596619371,1596644571,590,1,233,164
303,1,,,1596619242,1596644442,591,1,204,494
304,1,,,1596621653,1596646853,592,1,2,202
305,1,,,1596621653,1596646853,593,1,3,257
306,1,,,1596621653,1596646853,594,1,1,571
307,1,,,1596621923,1596647123,595,1,73,410
308,1,,,1596621817,1596647017,596,1,35,688
309,1,,,1596622010,1596647210,597,1,95,362
310,1,,,1596622057,1596647257,598,1,111,262
311,1,,,1596622267,1596647467,599,1,169,295
312,1,,,1596622305,1596647505,600,1,191,297
313,1,,,1596622368,1596647568,601,1,214,187
314,1,,,1596622656,1596647856,602,1,267,226
315,1,,,1596622725,1596647925,603,1,286,250
316,1,,,1596622815,1596648015,604,1,318,493
317,1,,,1596622883,1596648083,605,1,349,542
318,2,,,1596625252,1596650452,606,1,2,77
319,2,,,1596626101,1596651301,607,1,126,239
320,2,,,1596626110,1596651310,608,1,129,364
321,2,,,1596626118,1596651318,609,1,130,505
322,2,,,1596626233,1596651433,610,1,156,389
323,2,,,1596626434,1596651634,611,1,214,154
324,2,,,1596626456,1596651656,612,1,221,326
325,2,,,1596626636,1596651836,613,1,260,314
326,2,,,1596628853,1596654053,614,1,2,251
327,2,,,1596628853,1596654053,615,1,1,384
328,2,,,1596628949,1596654149,616,1,33,362
329,2,,,1596629015,1596654215,617,1,56,376
330,2,,,1596629154,1596654354,618,1,86,195
331,2,,,1596629111,1596654311,619,1,78,594
332,2,,,1596629159,1596654359,620,1,88,592
333,2,,,1596629190,1596654390,621,1,94,623
334,2,,,1596629460,1596654660,622,1,162,738
335,2,,,1596629741,1596654941,623,1,265,452
336,2,,,1596629784,1596654984,624,1,282,424
337,2,,,1596629857,1596655057,625,1,302,432
338,2,,,1596629950,1596655150,626,1,343,463
339,2,,,1596629914,1596655114,627,1,330,568
340,2,,,1596630279,1596655479,632,1,456,655
341,2,,,1596632618,1596657818,635,1,45,501
342,2,,,1596634029,1596659229,651,1,567,597
343,3,,,1596636052,1596661252,652,1,1,603
344,3,,,1596636130,1596661330,654,1,38,640
345,3,,,1596637800,1596663000,661,1,478,347
346,3,,,1596637653,1596662853,662,1,459,693
347,2,,,1596630096,1596655296,628,1,385,495
348,2,,,1596630485,1596655685,629,1,531,8
349,2,,,1596630224,1596655424,630,1,434,484
350,2,,,1596630440,1596655640,631,1,522,157
351,2,,,1596632453,1596657653,633,1,3,479
352,2,,,1596632605,1596657805,634,1,38,303
353,2,,,1596632712,1596657912,636,1,69,385
354,2,,,1596632771,1596657971,637,1,86,420
355,2,,,1596632814,1596658014,638,1,96,573
356,2,,,1596632907,1596658107,639,1,120,478
357,2,,,1596633115,1596658315,640,1,187,344
358,2,,,1596632797,1596657997,641,1,92,936
359,2,,,1596633140,1596658340,642,1,196,457
360,2,,,1596633461,1596658661,643,1,343,253
361,2,,,1596633276,1596658476,644,1,267,621
362,2,,,1596633172,1596658372,645,1,216,829
363,2,,,1596633626,1596658826,646,1,407,397
364,2,,,1596633723,1596658923,647,1,442,304
365,2,,,1596633458,1596658658,648,1,341,1012
366,2,,,1596633833,1596659033,649,1,495,520
367,2,,,1596634162,1596659362,650,1,630,152
368,3,,,1596636052,1596661252,653,1,2,645
369,3,,,1596636382,1596661582,655,1,124,334
370,3,,,1596636695,1596661895,656,1,226,110
371,3,,,1596636570,1596661770,657,1,191,576
372,3,,,1596636699,1596661899,658,1,228,515
373,3,,,1596636835,1596662035,659,1,260,500
374,3,,,1596637133,1596662333,660,1,358,455
375,3,,,1596637654,1596662854,663,1,461,929
376,3,,,1596639654,1596664854,664,1,1,246
377,3,,,1596639654,1596664854,665,1,2,798
378,3,,,1596639776,1596664976,666,1,28,781
379,3,,,1596639776,1596664976,667,1,29,917
380,3,,,1596640078,1596665278,668,1,120,526
381,3,,,1596640434,1596665634,669,1,186,242
382,3,,,1596640557,1596665757,670,1,210,266
383,3,,,1596640633,1596665833,671,1,219,326
384,3,,,1596640731,1596665931,672,1,235,259
385,3,,,1596640792,1596665992,673,1,243,293
386,3,,,1596640802,1596666002,674,1,244,509
387,3,,,1596640985,1596666185,675,1,283,340
388,3,,,1596640824,1596666024,676,1,245,1034
389,3,,,1596643252,1596668452,677,1,3,270
390,3,,,1596643325,1596668525,678,1,30,497
391,3,,,1596643252,1596668452,679,1,1,1037
392,3,,,1596643509,1596668709,680,1,104,983
393,3,,,1596644097,1596669297,681,1,284,296
394,3,,,1596644327,1596669527,682,1,322,16
395,3,,,1596644422,1596669622,683,1,345,729
396,3,,,1596644695,1596669895,684,1,444,654
397,4,,,1596646959,1596672159,685,1,17,17
398,4,,,1596646935,1596672135,686,1,13,916
399,4,,,1596647054,1596672254,687,1,38,931
400,4,,,1596647450,1596672650,688,1,126,320
401,4,,,1596647531,1596672731,689,1,145,1028
402,4,,,1596647682,1596672882,690,1,206,701
403,4,,,1596648102,1596673302,691,1,296,438
404,4,,,1596647759,1596672959,692,1,223,1164
405,4,,,1596648389,1596673589,693,1,403,173
406,4,,,1596648308,1596673508,694,1,373,412
407,4,,,1596650451,1596675651,695,1,1,554
408,4,,,1596650882,1596676082,696,1,74,208
409,4,,,1596651042,1596676242,697,1,93,317
410,4,,,1596651503,1596676703,698,1,181,414
411,4,,,1596651662,1596676862,699,1,204,276
412,4,,,1596651697,1596676897,700,1,211,321
413,4,,,1596654050,1596679250,701,1,6,34
414,4,,,1596654143,1596679343,702,1,53,201
415,4,,,1596654087,1596679287,703,1,28,577
416,4,,,1596654212,1596679412,704,1,78,443
417,4,,,1596654461,1596679661,705,1,164,254
418,4,,,1596654966,1596680166,706,1,201,398
419,4,,,1596655308,1596680508,707,1,259,42
420,5,,,1596658156,1596683356,708,1,156,128
421,5,,,1596658103,1596683303,709,1,131,298
422,5,,,1596658426,1596683626,710,1,237,432
423,5,,,1596658655,1596683855,711,1,313,5
424,5,,,1596658576,1596683776,712,1,266,302
425,5,,,1596658711,1596683911,713,1,343,310
426,5,,,1596658953,1596684153,714,1,395,90
427,5,,,1596658618,1596683818,715,1,296,1049
428,5,,,1596659154,1596684354,716,1,431,265
429,5,,,1596661355,1596686555,717,1,32,236
430,5,,,1596661690,1596686890,718,1,97,7
431,5,,,1596661492,1596686692,719,1,72,550
432,5,,,1596661853,1596687053,720,1,160,169
433,5,,,1596662609,1596687809,721,1,344,104
434,1,,,1596697792,1596722992,722,1,56,407
435,1,,,1596700857,1596726057,723,1,5,434
436,1,,,1596701005,1596726205,724,1,44,249
437,1,,,1596701174,1596726374,725,1,96,224
438,1,,,1596701931,1596727131,726,1,136,209
439,1,,,1596702328,1596727528,727,1,180,39
440,1,,,1596704499,1596729699,728,1,12,141
441,1,,,1596704576,1596729776,729,1,30,305
442,1,,,1596704875,1596730075,730,1,110,320
443,1,,,1596704912,1596730112,731,1,121,316
444,1,,,1596705298,1596730498,732,1,175,200
445,1,,,1596705436,1596730636,733,1,189,263
446,1,,,1596705513,1596730713,734,1,195,251
447,1,,,1596705791,1596730991,735,1,276,4
448,1,,,1596705686,1596730886,736,1,257,270
449,1,,,1596705799,1596730999,737,1,280,127
450,1,,,1596705965,1596731165,738,1,299,315
451,1,,,1596705966,1596731166,739,1,301,418
452,1,,,1596708050,1596733250,740,1,2,566
453,1,,,1596708422,1596733622,741,1,53,301
454,1,,,1596708525,1596733725,742,1,65,250
455,1,,,1596708537,1596733737,743,1,72,287
456,1,,,1596708514,1596733714,744,1,64,606
457,1,,,1596709224,1596734424,745,1,253,210
458,1,,,1596709337,1596734537,746,1,286,139
459,1,,,1596709515,1596734715,747,1,314,277
460,2,,,1596711686,1596736886,748,1,7,398
461,2,,,1596711733,1596736933,749,1,28,328
462,2,,,1596711798,1596736998,750,1,44,353
463,2,,,1596711830,1596737030,751,1,52,343
464,2,,,1596711892,1596737092,752,1,66,509
465,2,,,1596712126,1596737326,753,1,114,277
466,2,,,1596712124,1596737324,754,1,112,291
467,2,,,1596712369,1596737569,755,1,179,456
468,2,,,1596712508,1596737708,756,1,204,192
469,2,,,1596712589,1596737789,757,1,221,248
470,2,,,1596712658,1596737858,758,1,244,277
471,2,,,1596712748,1596737948,759,1,265,382
472,2,,,1596712915,1596738115,760,1,299,399
473,2,,,1596715365,1596740565,761,1,41,173
474,2,,,1596715429,1596740629,762,1,62,205
475,2,,,1596715399,1596740599,763,1,45,344
476,2,,,1596715428,1596740628,764,1,61,407
477,2,,,1596715724,1596740924,765,1,201,304
478,2,,,1596715656,1596740856,766,1,172,428
479,2,,,1596715770,1596740970,767,1,218,381
480,2,,,1596715866,1596741066,768,1,249,326
481,2,,,1596715867,1596741067,769,1,251,428
482,2,,,1596715887,1596741087,770,1,255,761
483,2,,,1596716035,1596741235,771,1,312,627
484,2,,,1596715920,1596741120,772,1,273,766
485,2,,,1596716203,1596741403,773,1,367,583
486,2,,,1596716278,1596741478,774,1,393,561
487,2,,,1596716474,1596741674,775,1,483,610
488,2,,,1596716490,1596741690,776,1,488,756
489,2,,,1596716583,1596741783,777,1,513,717
490,2,,,1596717134,1596742334,778,1,683,535
491,2,,,1596717010,1596742210,779,1,660,675
492,2,,,1596717394,1596742594,780,1,762,244
493,2,,,1596716899,1596742099,781,1,622,890
494,2,,,1596718852,1596744052,782,1,3,238
495,2,,,1596718934,1596744134,783,1,47,243
496,2,,,1596719095,1596744295,784,1,123,285
497,2,,,1596719191,1596744391,785,1,163,204
498,2,,,1596719169,1596744369,786,1,160,445
499,2,,,1596719328,1596744528,787,1,212,287
500,2,,,1596719500,1596744700,788,1,268,145
501,2,,,1596719344,1596744544,789,1,221,560
502,2,,,1596719375,1596744575,790,1,231,1023
503,2,,,1596719557,1596744757,791,1,295,432
504,2,,,1596719453,1596744653,792,1,251,973
505,2,,,1596719541,1596744741,793,1,285,961
506,2,,,1596720385,1596745585,794,1,581,84
507,2,,,1596719992,1596745192,795,1,452,585
508,2,,,1596719824,1596745024,796,1,367,1023
509,2,,,1596720288,1596745488,797,1,567,534
510,2,,,1596720116,1596745316,798,1,501,868
511,2,,,1596720427,1596745627,799,1,593,765
512,3,,,1596722450,1596747650,800,1,2,606
513,3,,,1596722771,1596747971,801,1,96,100
514,3,,,1596722782,1596747982,802,1,100,219
515,3,,,1596722785,1596747985,803,1,105,262
516,3,,,1596722881,1596748081,804,1,136,1113
517,3,,,1596723293,1596748493,805,1,269,381
518,3,,,1596723381,1596748581,806,1,293,373
519,3,,,1596723466,1596748666,807,1,321,286
520,3,,,1596723716,1596748916,808,1,373,234
521,3,,,1596726051,1596751251,809,1,3,207
522,3,,,1596726281,1596751481,810,1,75,294
523,3,,,1596726304,1596751504,811,1,88,497
524,3,,,1596726776,1596751976,812,1,235,281
525,3,,,1596727079,1596752279,813,1,333,247
526,3,,,1596727183,1596752383,814,1,377,201
527,3,,,1596727248,1596752448,815,1,410,462
528,3,,,1596729650,1596754850,816,1,3,671
529,3,,,1596729650,1596754850,817,1,1,721
530,3,,,1596729674,1596754874,818,1,10,830
531,3,,,1596729766,1596754966,819,1,34,822
532,3,,,1596730239,1596755439,820,1,161,139
533,3,,,1596730603,1596755803,821,1,212,467
534,3,,,1596730843,1596756043,822,1,288,239
535,3,,,1596730889,1596756089,823,1,304,226
536,3,,,1596730805,1596756005,824,1,272,508
537,3,,,1596731033,1596756233,825,1,364,481
538,4,,,1596733251,1596758451,826,1,2,232
539,4,,,1596733403,1596758603,827,1,60,287
540,4,,,1596733489,1596758689,828,1,87,101
541,4,,,1596733723,1596758923,829,1,179,280
542,4,,,1596734073,1596759273,830,1,284,312
543,4,,,1596734363,1596759563,831,1,338,15
544,4,,,1596734350,1596759550,832,1,336,202
545,4,,,1596734397,1596759597,833,1,351,376
546,4,,,1596734387,1596759587,834,1,347,838
547,4,,,1596734633,1596759833,835,1,412,466
548,4,,,1596734706,1596759906,836,1,430,592
549,4,,,1596736856,1596762056,837,1,2,354
550,4,,,1596736907,1596762107,838,1,21,355
551,4,,,1596736961,1596762161,839,1,38,467
552,4,,,1596737211,1596762411,840,1,85,73
553,4,,,1596737299,1596762499,841,1,105,216
554,4,,,1596737235,1596762435,842,1,94,466
555,4,,,1596737380,1596762580,843,1,136,379
556,4,,,1596737386,1596762586,844,1,145,514
557,4,,,1596737673,1596762873,845,1,240,83
558,4,,,1596737575,1596762775,846,1,201,384
559,4,,,1596737829,1596763029,847,1,288,605
560,4,,,1596738024,1596763224,848,1,332,351
561,4,,,1596738020,1596763220,849,1,329,610
562,4,,,1596738143,1596763343,850,1,371,442
563,4,,,1596738213,1596763413,851,1,391,531
564,4,,,1596740449,1596765649,852,1,1,564
565,4,,,1596740825,1596766025,853,1,94,137
566,4,,,1596740855,1596766055,854,1,106,354
567,4,,,1596740916,1596766116,855,1,119,672
568,4,,,1596741657,1596766857,856,1,273,17
569,4,,,1596741916,1596767116,857,1,405,32
570,4,,,1596741869,1596767069,858,1,390,8
571,5,,,1596744410,1596769610,859,1,161,548
572,5,,,1596744836,1596770036,860,1,278,60
573,5,,,1596744270,1596769470,861,1,102,1091
574,5,,,1596744785,1596769985,862,1,272,680
575,5,,,1596745110,1596770310,863,1,354,864
576,5,,,1596745233,1596770433,864,1,381,664
577,5,,,1596745566,1596770766,865,1,481,143
578,5,,,1596745737,1596770937,866,1,543,305
579,5,,,1596747727,1596772927,867,1,17,39
